x y seurat_clusters
-3.09307925464086 -6.43598712402501 0
-4.77929560901098 11.1989520697006 3
10.327321364866 3.91040026229701 1
-5.47329013110571 -5.6320196481339 2
8.32702954052515 4.21336113494716 1
8.13996918438502 4.91436850112758 1
-0.919464156641289 -6.81123603302159 0
0.0394738757473986 -6.21428645569005 0
-5.39527718783788 1.54939936679683 6
8.98849423168726 7.25342642349086 5
-1.82476799251012 -6.09186566787877 0
8.01971848248072 7.4936808256515 5
-3.59115450145177 -6.1473890634171 2
-2.44156257869176 -5.92606891113439 0
-0.426253632320686 -6.10703052002111 0
-3.66324012042455 -7.21644557434239 0
-3.0808340764182 -4.54191316085973 2
-6.55858342410497 1.83466922324977 6
-3.34681741954259 -6.81032527404943 2
-6.25491921664648 1.45769309085689 6
-2.37145154239111 -7.23142684417882 0
-4.49424998523168 11.337128034056 3
-1.64278261424474 -4.51870025116124 0
-3.67666857005529 -7.53644097763219 2
-2.3118721699851 -7.68632710891881 0
9.17499382732935 3.24108182472072 1
10.5145552897317 3.19709431213222 1
-3.92300026179723 -2.46681464630284 4
10.8406937861306 4.41608320754847 1
-3.744255468859 -5.91050733047643 2
10.938269927488 2.56932865661464 1
-5.50489203692846 10.6942285208114 3
-0.958049044622703 -5.20486081558385 0
0.230728521333412 -3.67562473732152 0
-4.46813599826269 10.8382085470565 3
-4.53349606753759 11.7357381491073 3
-0.788330004228874 -6.14319098907628 0
10.0883248591287 3.7773665098556 1
-3.97842900515966 12.3877204565414 3
-2.49676220179967 12.3128112463363 3
9.21309502361842 4.52180372756801 1
8.61656410931178 2.96874796432338 1
0.0737903559071581 -6.94929326492467 0
8.69407112835474 4.13109528106532 1
9.91749413250514 2.83639394325099 1
6.8913691782815 3.6966689733871 7
-5.78411118747167 2.08413945716701 6
12.3117516779763 3.83119975608668 1
-3.69630830050878 -4.33067048507848 2
-5.63323561908178 1.42255531829677 6
-5.88653390170507 1.07179163974605 6
-5.08466021777563 11.2633260397323 3
-2.2373670792716 -2.55850280243077 0
-5.74680344821386 10.6826432852157 3
-1.37335722209386 -7.0486546846024 0
6.4734700465066 3.70459686797938 7
10.7881930613381 3.99267565292201 1
-1.92798702479772 -6.56206143814244 0
-2.66358964206152 -3.24872816520848 0
-3.5750672078269 -5.92966998535314 2
12.0153268122537 2.92674600166163 1
8.87206585644312 6.87171017211757 5
-0.70168100358419 -6.79890263992467 0
-2.78132598163061 11.466920247496 3
8.38777287243433 6.91236006301722 5
-0.865993545069023 -4.31133569198766 0
-4.47426001788549 -0.825448104917192 4
11.6465514445169 3.01023875755153 1
-3.73403541804723 12.1918023733505 3
-4.41946189166479 -2.62791813331761 4
-4.13061921359472 -5.72641862350621 2
-0.157157072475775 -3.49848330932775 0
10.3090499186379 3.41191422027431 1
-3.66669766665868 11.8851579336532 3
-5.66949097873144 1.67702161353908 6
-2.47158853770666 -6.04063523727574 0
-0.122572407736107 -5.16622842270055 0
-2.29709331752233 -6.7350617738358 0
-1.868687317385 -6.63426984268346 0
-4.29695193530492 -0.563750246345186 4
-3.30880539180212 11.2037881521591 3
9.08965428112574 6.78980957549891 5
-4.31839053393774 -4.75844968277135 2
-4.04763810397558 -6.08359063583531 2
-0.597875521196647 -5.14360011535802 0
-3.65945904017858 10.9018272070297 3
-3.48237173320226 -7.70009435135045 2
-4.59191481830053 0.264268627584791 4
-5.45598189593725 1.88287555259547 6
-4.67358844043188 10.8172706274398 3
-5.00712458850317 -0.846501478730822 4
-3.69163529635839 -0.809897908746386 4
-5.55034987689428 11.2471221594223 3
-0.728936538709923 -5.7510210366837 0
9.75838024853297 4.52410112899623 1
-5.88751952411108 2.33937655967555 6
-5.22803942920141 0.30409823936305 4
-0.527830139412208 -7.30767024475255 0
-5.0678331112998 -5.49464763122716 2
-1.33367066146307 -5.81262839752355 0
8.90996773480006 4.56834351104579 1
-2.32112710238866 -6.83328498321691 0
-0.538425431265159 -5.39271462875524 0
-5.28246752978735 2.17461144012294 6
-4.54161469699316 -0.272858748017931 4
8.57723362682887 3.06211172622523 1
-4.78247134448461 10.7021201757797 3
7.504612758146 3.82847773116908 1
-4.80460326434545 10.3521407751449 3
10.6455500864846 2.30826603454432 1
-4.34015576602392 -2.50780690628209 4
-5.1187364316123 11.5155852941879 3
-4.30680482150488 -6.43346513229528 2
-2.91253964663915 -3.05835474449315 4
-4.45173327685766 -1.52980030494847 4
-1.00969480039053 -6.44081843811193 0
-2.25392501117162 -8.0732079835526 0
-3.28927700282507 -5.00027097183385 2
-4.59788481952123 -5.17083896118321 2
10.1184218668801 2.22791301292262 1
-4.71544091464452 -7.75600398498693 2
7.19410736797877 3.83491312545619 7
-1.6166645741599 -6.41743005233922 0
-5.22752253772192 -6.32201302963414 2
-3.26081650020055 11.065477719725 3
-4.901073620333 11.6079057363876 3
8.15959866283961 8.17447124999843 5
-3.27006547213964 11.7891839651474 3
0.126732244477944 -4.69180882888951 0
8.06969864605494 7.30899321121058 5
11.6817715906961 2.84086309951625 1
-6.52544228793554 1.56675743144832 6
-5.85479466678075 1.30078302902064 6
-4.30702559710912 -4.66775096374669 2
8.8905261301858 4.52521597427211 1
-1.10429774285726 -3.50845683532872 0
-3.28619591952734 11.3593915609725 3
-4.65442387820654 -7.91839755493321 2
-4.6366225934165 11.792769780577 3
-5.24565522433691 -0.883397826730394 4
-5.74876944781713 1.38427673858485 6
-4.91268126727514 -1.50696540790715 4
-4.19016377688818 -1.84137679058232 4
-5.31249634982519 2.01069509071193 6
-3.24060170413427 -3.81779564338841 2
-5.16492240191869 -2.4984952302567 4
9.73663361309596 3.13343512100062 1
-5.21974913836889 -2.78558314758458 4
-5.26861970187597 -1.09504283386388 4
-3.87551944018774 -3.72336281257787 2
-3.70753471614294 -7.34001744705358 2
11.3511279368264 4.43643175643763 1
8.26018746136256 8.48177086395106 5
-1.80250494243078 -7.83673919159093 0
-4.11484997035436 -2.93240202385106 4
-6.71975295306615 1.60738967937312 6
-1.58698408366613 -3.89230144935765 0
-4.8473774647849 -2.01955760437169 4
-4.65518872500829 -2.70632041412511 4
-3.89619724513464 -3.29149831253209 4
-0.403663650764747 -3.96009839492955 0
10.5648406290872 2.15748774093471 1
9.57609112499781 3.8795827535995 1
-2.78383772136144 -7.11474622207799 0
-3.77427546740942 10.7668851522811 3
-1.82524018050603 -7.55417169052281 0
-2.76925222636633 -7.5659099908463 0
9.7522032999856 3.26288711112819 1
-0.803290770067497 -4.81706965881505 0
-0.55607046247892 -3.8170999379746 0
-1.03986190320425 -7.09279550033727 0
-0.319678605212494 -3.93766225296178 0
-1.85681705237798 -7.89263261276403 0
-4.91877095462255 -1.80941725689092 4
-2.29224102260046 -6.71263135391393 0
-2.34697906733923 -3.52905190902867 0
-4.04824392558508 -6.9770165773026 2
-3.76194112063818 11.8681319860824 3
8.2411120676858 6.66541134399257 5
-0.284884572638794 -7.20190537887731 0
11.7276080393655 2.74618851226649 1
-2.91756646396093 -7.57097114044347 0
-5.22432868243627 -7.72909844833531 2
-1.71721558333807 -4.80668271499791 0
-5.36041896106176 -0.689851054727221 4
7.99795277355738 8.13037144225917 5
-4.22993914843969 -7.02213157135167 2
-4.16989962817602 11.7925885824569 3
11.3157380366189 4.14351784271083 1
0.257342501865105 -3.65170181709447 0
5.42640478848048 0.499837508619642 8
8.55396588085719 3.10917555373988 1
-3.79383842708044 -5.8207026811234 2
9.08411534069605 4.05083738845668 1
-2.76981322528295 -6.82448209243932 0
-3.51779048205785 12.1509107260116 3
-1.41914264918737 -7.79309380966344 0
6.2757423663003 3.65752588790736 7
-4.81137864352636 -7.9085990281693 2
-2.38598053218298 12.2490237860092 3
8.96308357952662 4.70407902282557 1
10.7077372813088 5.14759623092494 5
-3.43301431895666 -7.13195193725743 2
-5.01797168017797 10.6904615072616 3
-2.67226831675939 11.8840745596298 3
8.27675564526148 7.77594028991542 5
-3.36937324763708 -5.84307206588903 2
-2.314812109484 -6.61353124099889 0
-1.39483980895452 -3.50743115860143 0
-3.88116423846654 -2.74458254295506 4
5.45896847485133 0.474339774072981 8
-5.62109057666235 2.11039053481898 6
8.58036740063258 3.95102631133876 1
8.24310524700709 4.45953451675258 1
8.20163376568385 5.50098930877528 1
-6.26783005954198 1.27639125865779 6
5.45740206478663 0.479366472185469 8
0.235335632549004 -3.94615734535375 0
-5.8343593335288 10.5745996145614 3
8.11909706829615 6.21758305114589 5
-1.517613098635 -3.31187690216222 0
-4.93225877047948 10.7487405447372 3
-0.254441775991245 -5.4711948724381 0
6.54307968853541 3.78459703010402 7
-2.0474621510642 -7.13835538345494 0
-5.18574397326879 -4.7673956246964 2
-3.92578212977819 11.7162803320297 3
-5.23774735690527 10.2277263311752 3
-5.04162614108495 1.06122576278529 4
9.32084496258326 2.35591517967067 1
-3.7986292100089 -4.81735766845861 2
-4.86448304416113 -8.00033677536168 2
-2.25848309756689 -2.45186198669591 0
-5.04514233828954 1.476065030516 6
-3.45432750941686 11.5258382467636 3
12.2128413462503 3.9513019232162 1
9.655407264219 3.84568177741847 1
-0.882056221975609 -4.40431178527989 0
-2.99820773364477 -3.97379268127599 2
8.39528782604762 7.64842545074305 5
-3.31670682193212 -7.11500228363195 2
-5.30078570605688 10.8882011083969 3
-5.03808848620824 -0.340874710857058 4
-0.983397290720268 -6.96265662628331 0
-1.1246135091918 -6.32654632049718 0
-6.13820855380468 1.11748086494288 6
-6.71687428714208 2.20320283454738 6
8.7286608958108 7.80034290832362 5
9.97852356670924 3.10852157157741 1
-3.19832794429235 11.1035483984359 3
-4.6296383595603 -6.09012568908849 2
-5.0712510800498 -4.98931849914708 2
-1.19212763072424 -5.99500716644445 0
-4.42366616488866 -3.359140047609 4
-5.05709140063696 -0.773024210511827 4
-0.0876967279749354 -3.76966060119786 0
-2.86203257800512 -2.35328567939916 4
10.5733903193337 3.01909386199794 1
-4.89536015750341 11.4521917013534 3
-4.48124234439306 12.2887052206405 3
-5.35997645617895 -6.39698279815831 2
-2.10896353484563 -3.95159614998021 0
-4.00534026385717 -5.00508798080602 2
-4.68051116229467 11.9799512533554 3
-3.73649160624914 -4.75044644790807 2
9.79692776440211 4.85677086395106 1
-2.68855778933935 -5.47471154647985 0
9.94285996197291 2.91457973998866 1
8.52769692181178 5.4436958937057 1
-6.31195990802221 -6.28040374237218 4
8.31184418438502 3.46189509910426 1
-3.58300034762792 12.0486758856185 3
6.965221717344 3.65995942634425 7
-0.157448250478729 -4.85755599456945 0
8.70048935650416 7.48955761474452 5
-5.89833848239355 1.48354112190089 6
-5.26326148272924 -6.37877191024938 2
-3.596874401583 -1.00156272369542 4
-1.01125423671178 -7.43128169494786 0
-0.210396573557182 -5.47334350067296 0
-4.33911149264745 -1.64295757728734 4
11.1972449564797 3.64662992042384 1
-5.95169799090795 1.61402629894099 6
-3.2989749169486 12.3655007986434 3
8.34816105602808 5.27521597427211 1
-0.639087036861702 -5.93278420883336 0
-2.44861333133154 -2.65360415893712 0
10.9351905131204 2.68270312827907 1
-3.65041486979894 -6.47595942932286 2
-1.18335132361822 -4.79675544220128 0
-3.19750659228735 -7.86985600906529 0
-1.04067663909368 -5.8029705377213 0
-5.24816767932348 -1.90911651569524 4
-3.79217521907262 -5.883403429567 2
-5.02281586886816 -1.55503273922124 4
-1.43778960467748 -7.15593827682653 0
-1.71033851863317 -7.42399419265904 0
-4.59636943103246 10.6225503591903 3
12.0439685129983 3.21345268768153 1
-5.27416770221166 -7.31291831451573 2
10.1287539744241 3.01067196410975 1
9.58541233776637 4.15222012084804 1
0.0370152586562197 -3.89835227447667 0
6.13935930965968 3.51401173156581 0
-0.816994295133873 -6.31903851944127 0
-4.81280867816381 -1.78188992458501 4
8.38298447369166 7.40853869003138 5
-5.20456807376318 11.1017650274642 3
-5.03189770938329 -2.42840374427953 4
-5.80036608935766 1.91311894935451 6
-5.34435193301611 2.00341974777064 6
-6.18195454837255 0.903428783834791 4
-5.04897229434423 10.1960958151229 3
11.1745751643045 3.28969894927821 1
-0.438768670572563 -5.83419097381749 0
-0.157384544289335 -6.57615292984166 0
6.96008618115015 3.68606316131434 7
8.61161358593531 7.36304556411586 5
-4.28532616855077 -7.80028451400914 2
-6.1677915310996 -6.54160846191564 2
-5.12985913516454 1.9748819975265 6
-0.0240134602921446 -6.85078013855138 0
-3.64381854297094 11.740186086119 3
-5.36835114718847 10.8183721212753 3
9.09473355053492 2.86552177947841 1
-4.28424279452734 -3.69953525978246 2
9.59819252728053 6.84208904784999 5
9.01652462719508 3.98921715301356 1
0.408049240098671 -4.64167655426183 0
-0.56339056850843 -4.54173291641393 0
8.8970711970193 4.09545694869838 1
-3.11759583712987 10.9313644079574 3
-1.98910693885259 -4.67155469375768 0
10.8115361475808 2.75400387328944 1
-6.17359940768652 1.7977055220016 6
-3.15964071513586 12.1146939901718 3
-4.84551636935644 -5.23951734024205 2
-1.09436152936391 -5.59541953521886 0
-4.71048800708227 -5.53435576873937 2
-4.52765242816381 -0.79852033573308 4
-3.18062894107275 -7.51940406280675 0
0.512935533509926 -4.82089580017247 0
-1.13933001519613 -7.42785323578038 0
11.3212989115579 2.31670486015162 1
9.46661503552027 2.75392519515834 1
-3.66563789607458 -7.48949492889562 2
-5.09477822543554 -2.40668524223485 4
-4.61428467990331 -7.86934340912023 2
-4.32630460025243 10.4990085272201 3
8.2869351649148 3.62856542152247 1
9.0288785242898 7.13820015472255 5
-4.33081691028051 -1.60607398468175 4
-2.1511797166007 -5.87500728088536 0
-3.62497274638586 11.9316323904403 3
-3.0676368928092 11.0757335333236 3
-1.14676086665563 -5.01800263839879 0
9.82951195477076 4.67695557159266 1
-5.54465214969091 10.3769181875595 3
-2.62664119960241 -6.58010066467443 0
8.0812409663064 4.99019371551356 1
8.13252289532252 7.80019413513026 5
-0.606889382614418 -3.99963415580907 0
-2.68502657176427 -7.10262931305089 0
-3.15145747424535 -5.59717048126378 2
-4.84316317798071 -2.40380729156651 4
-4.25826995135717 10.5630162863143 3
-6.44341866733007 1.4393914846786 6
-3.21835748912267 -4.63355935531774 2
-5.43534295321874 10.9177116064437 3
-5.10230223895483 -1.05279339271703 4
8.35495407818385 3.74367677253566 1
9.30184967754908 4.04204498809657 1
-3.91237656833105 11.0367034582504 3
-3.72851722003393 11.2357619909652 3
8.28354389904566 7.8134959844955 5
-2.40957896472387 -7.27442849594274 0
11.0277665400369 3.54220854324183 1
8.92208607433863 2.6871257929214 1
-5.92739264728002 1.98712598365626 6
-2.38608686686925 -7.25575412231603 0
-0.274638564004226 -5.15882457214513 0
-2.90029256106786 -7.86989081817784 2
-4.66232411624364 -7.03205216842809 2
6.56306250332423 3.82020079177699 7
-1.50375907184057 -5.90333617645421 0
-4.27133099795751 -6.35142577606359 2
-4.03301946879797 11.9437364248641 3
9.50686581371851 2.31144272369227 1
-5.33465449572973 -7.11184323745885 2
9.21723683117457 3.05298315566859 1
-4.2821943020957 -1.136373052179 4
8.68492920635767 7.64257179778895 5
-2.1185367560523 -5.45670569854894 0
-4.61555592776708 -1.18308986145177 4
-4.99034611941747 -5.64606154876866 2
-0.411043182625099 -7.13040173965612 0
-0.568094418062492 -6.61263860183873 0
-3.71496622325353 -4.57176507431188 2
-0.860511944307609 -5.65545905548253 0
8.30138428448267 6.43147121948085 5
-3.40267317058019 12.2942002920516 3
-5.8511583066123 1.81008564514003 6
-1.21592728854589 -7.20368588882604 0
-3.69705788852148 -5.72188008743444 2
0.325210108743386 -5.08003295379796 0
-6.08873955966406 1.83325099033198 6
-1.70308773280553 -3.72474730926671 0
-5.46609847308569 -6.88628257232823 2
-1.09831319810323 -7.23236192184606 0
0.397838428006844 -4.36281836944737 0
-1.8762898898261 -7.2052241654984 0
-1.84490792514257 -4.56266225296178 0
-5.45656554461889 -5.35930121856847 2
8.32288105724879 4.40793119949183 1
-0.0405805340545614 -6.21800149398961 0
-1.88223783732824 -6.0946775766007 0
8.4050410532815 7.61991201919398 5
-1.99419479133062 -6.63658679443517 0
11.1933463358743 4.41212021392665 1
-5.8211814618247 -6.7092319818131 2
-3.69452230693273 -5.29639066177526 2
-0.603000954403206 -5.64388383346715 0
-0.522058323635383 -5.00075400787511 0
-4.87014596225195 -2.01589895206609 4
-4.08070676089697 11.1494582800277 3
-4.8335162854331 -7.19365609604039 2
8.25711853741236 7.41226421874843 5
-4.98944203616552 -1.8536365123383 4
-4.3526264882224 -4.99448455291905 2
-4.43213860751562 -6.00255835968175 2
-1.20194165469579 -6.08104480224767 0
-0.115870401872917 -6.10899890381017 0
-4.87741105319433 -5.08335269409337 2
-5.33352916003637 -0.268034973918581 4
-3.71257035495214 11.4997790960678 3
-5.26310412646703 2.08104812187037 6
-2.84913699389867 -4.69350875335851 0
-4.1185549950736 -2.55337561088719 4
-0.799198195947929 -7.14218009430089 0
-3.41457526446752 -6.57578242736974 2
-0.129281482337638 -3.92580855804601 0
-0.688926205648704 -5.89323485809484 0
-6.70990531207494 2.16259204429469 6
-1.25768511058263 -6.92423976379552 0
-4.21873204471044 -2.77585781532445 4
-4.69132964373998 -1.17080141025701 4
-1.92831425429754 -3.07770694214025 0
-2.69736974002294 -7.43767465072789 0
9.74635727642603 2.49283396285853 1
-5.13925759555273 -6.83833707290807 2
-4.94505946399145 10.5680431036361 3
9.64863808392115 4.59448324722133 1
-5.27010218860082 -1.46654058414617 4
10.4751475596292 4.03302132171473 1
-4.35575883151464 11.7466806082138 3
-3.59329430819921 -2.52591336685338 4
8.94792015789576 6.93292891067347 5
-2.73845474482946 -4.07659305053868 2
-0.868200407041832 -6.55316890197911 0
-4.98022715808324 11.8214114813217 3
11.8138659739358 3.76400696319423 1
10.5367921137673 4.09126602691493 1
0.098555325852112 -4.13110936599889 0
-2.7122034287589 -5.24224389511266 2
-4.78439299823217 -4.52993548828282 2
-5.41176573993139 2.18615137618861 6
-2.78350107432775 11.6718486456283 3
-3.35606853724889 -5.99704421478429 2
-2.05180470706396 -5.71288550811925 0
-2.23350732089452 -6.36094535308995 0
-4.22457043887548 -6.1086813302628 2
-3.57870976687841 11.4420045523056 3
-4.43311612368993 -0.586783328830385 4
-5.45072810412817 -4.06225002723851 2
8.10883171795435 7.17619072479091 5
7.8022692942483 7.58159958404384 5
0.133053197847084 -5.48633016067662 0
-6.55721347094946 1.69311486762843 6
-4.78312365771703 -6.48011363464513 2
-2.09652833701543 -3.05426896530309 0
-4.69691912890844 -1.95729793029943 4
-4.84997384311132 -4.78932155090489 2
-0.264927752925678 -3.77200067955174 0
-4.08415000201635 -7.27503407913365 2
0.051018237457947 -4.4529482217423 0
-4.89910189868383 -8.14722121673741 2
11.2421544337136 3.82867824119411 1
8.08843071697779 6.29573475402675 5
0.16074512837954 -5.33746112304845 0
-4.52553622485571 -1.69870639759221 4
5.45434744595118 0.407321086347914 8
8.24629433392115 7.36475788635097 5
-3.45184867144994 -6.22264493423619 2
-1.92447476149969 -3.64166296440282 0
9.84138043163844 2.78131805938563 1
-2.96564452411108 -5.25234855133214 2
9.82120831249781 2.22127186340175 1
-5.39716546298437 -7.00676597076573 2
-3.06183974505834 -7.19786179977574 2
10.6654322886331 2.08135115188441 1
-4.32515828372411 -0.577342519342089 4
-1.37881653071813 -7.53951466995397 0
-1.32098011733465 -5.38397420364537 0
-5.29515044452123 -0.855858037053728 4
-1.12794666053228 -4.83752501922765 0
-5.22641389132909 0.996179929197645 4
-0.856811985983177 -6.2838374467484 0
-5.03133694888525 10.8691571859725 3
-2.09132377864294 -7.66537488418737 0
8.92918045757838 2.59591542762599 1
-1.3440473532813 -4.59642613845983 0
-2.15003006221227 -7.14895738083043 0
-4.74146620990209 -6.03260291534581 2
-1.6003118014472 -3.69870007949986 0
-5.19018141986303 -6.20486081558385 2
-3.58848993541174 11.544427266539 3
9.40312321423121 6.95669256728969 5
-3.42128841639928 -3.84731901603856 2
-3.37037198306493 11.9233173040756 3
-0.671352372183128 -5.69337619262853 0
-5.35221163989477 -6.21343768554845 2
10.3683722758157 4.17805277389369 1
-2.66945736171178 -6.25550759750524 0
9.22869522808619 3.76206742805324 1
6.76061232327052 3.76661335510097 7
-5.32594649554662 1.03424858135066 4
6.52035506008692 3.66362773460231 7
9.59096272228785 4.84815870803676 1
-4.80843131305151 -5.28180945831456 2
10.7999938273294 3.81831919235072 1
-1.42164580584936 -4.15699351745763 0
-4.90888516665868 -4.8816682191483 2
-0.448059306158348 -7.00712693649449 0
12.1295741343362 2.95664941352687 1
12.0032342219216 3.66967689079127 1
-3.24240200282507 11.1354545263656 3
-2.51696555377416 12.1281360296615 3
11.3151667857034 3.2508133558639 1
11.2837975764138 2.42720638793788 1
8.17765171764918 4.95673452895961 1
-5.59248034717016 1.17172287982783 6
-3.9082917428153 -6.23671306091466 2
-0.0692702984946211 -5.5521913858048 0
-4.92372815371923 10.5889085440048 3
-0.164352879537865 -6.90163958984532 0
-1.9990915513175 -5.50688518005528 2
9.73989422558375 2.97468506378016 1
12.0639003062112 3.10907088798366 1
-4.30601899386816 -5.62126172500768 2
0.290733858333306 -5.46178830581822 0
-1.70863525630407 -6.81283725219884 0
9.5364468836648 4.82110487502894 1
-2.25559179545812 -7.06601870971837 0
9.94566948650904 3.59737025779567 1
-4.70224873782568 -2.11259473282018 4
-1.38864199878149 -7.12988198715367 0
-1.75846903087072 -7.16270078140416 0
8.12036545513697 7.58134829086146 5
-1.30914144278936 -3.50781310516515 0
-0.17379967184238 -6.22110999542394 0
-2.1316736197608 -7.77604115921178 0
-4.93366687060766 -6.40450252014318 2
12.1676028513772 3.19005404990993 1
10.7564013743264 3.1865154413589 1
-3.60932891131811 -4.70637906509557 2
-2.02847902537756 -4.66462815719762 2
-1.62184624434881 -6.93570674377599 0
9.59974415539332 3.06506048721156 1
7.96736271618433 7.86900888961635 5
-3.63261406184606 -6.15014947372594 2
-1.64443604709081 -7.071626791536 0
-5.20137564898901 -2.57883871513524 4
-3.82025568248205 -2.56649888473668 4
-3.58962337733678 -6.66459668594518 2
-4.73665396930151 10.9071973471054 3
5.47227080105372 0.524829259336805 8
-3.92072312594823 -0.716065296708727 4
-5.63185660602026 10.7829183248886 3
8.40667851208277 8.06888519805751 5
-3.3723608708518 -5.4709597917191 2
10.4933827662332 3.6668621210464 1
8.26388104199 8.34153782409511 5
-6.76704280139379 2.01173650306544 6
-2.72238151790075 12.3661636022933 3
-4.11693112613134 11.5379508642562 3
-4.9018584942954 12.0123532919296 3
-3.90206281901769 10.8495076803573 3
-5.18891970874242 -1.13526464420476 4
8.87173683880396 4.37895857375941 1
-1.03284357549123 -7.37044108825841 0
-4.86212126971655 -0.293766239463472 4
8.0573905253274 8.04347168487391 5
-4.40104310275488 11.6234220175155 3
-5.00796763659887 -0.865493902742052 4
-3.14476315738134 -6.18235267120519 0
-2.07759861709051 12.54166351837 3
11.1418174052102 2.88145457786403 1
-3.03049628497533 -4.11615980583348 2
-4.12992899180822 10.4137023596176 3
-0.612825498594566 -5.49099744278112 0
-0.636551187052055 -6.53918517547765 0
-2.14432589770727 -6.1213618608109 0
8.87404473064967 3.50472222846828 1
10.8053572916848 3.51402961295924 1
11.9457000040872 3.55135070365748 1
12.3070605540139 3.27151261848292 1
-3.25854675532751 -7.28768838363805 2
-3.58236949206762 10.9626115469345 3
-0.0152031785386046 -3.47920835930028 0
11.2274812006814 2.39641105216823 1
8.93059952496119 3.51402293723903 1
7.9641230845315 4.01965223831019 1
-4.52939526797704 -2.27106870132604 4
-4.05442349673681 -5.33987725692906 2
-3.07891790629797 -6.34286368805089 0
8.12973625896998 6.32029615920863 5
-4.38697640658788 -5.75884927230992 2
-2.94440619708471 -5.6918341012589 2
11.1873114848001 4.39860044998012 1
-2.08125500441961 -2.4017254205338 0
-4.91962496997289 -1.0523362250916 4
-5.95189635516576 2.22934900802455 6
-4.42798249484472 -4.90180600601354 2
0.143208130584435 -6.03404820877233 0
-4.68180434466772 -1.31309534031072 4
-4.3455259060996 11.0041383413681 3
-2.17915575267248 12.412681928099 3
-2.22248236895971 12.3928598074325 3
-6.23317687274389 1.92291127723536 6
-3.43154589892797 11.3908771185287 3
8.60035450695582 6.09415184539638 5
-3.64704816104345 -4.74089873748937 2
-1.88982777358465 -4.97233785110631 0
-4.07050029994421 11.2359193472274 3
-2.32352344752721 -7.74811852890172 0
-2.88051621676855 -7.34931195694127 0
-6.00892464877538 1.52234589141688 6
-4.3570210194724 -7.11697400528112 2
-0.659447119249626 -7.17587436157384 0
-1.30157499076299 -6.61764634567418 0
-2.31585066081457 -7.92049373108068 0
-6.32171885730199 2.07031117957911 6
8.01420910595484 4.15565430206141 1
-2.59180967570715 11.7539533285507 3
-2.09497813941412 -4.77472938018956 0
-5.30143325091772 10.2896026281723 3
-1.32642237903051 -6.40606463867345 0
8.11111004589625 5.08424555343471 1
-3.01582305194311 11.4076179174789 3
-3.06278078319006 -4.56000293213048 2
-2.08255820037298 -6.71194804626622 0
9.60553677319117 2.56448375266871 1
9.59597904919215 4.86597763580165 1
9.26828797100611 4.53673302215419 1
-1.96149055720739 -5.82593263107457 0
-4.84309355975561 11.7594283728012 3
-0.572766319526954 -5.77099765258946 0
-4.44360701800756 -6.64377559143224 2
-2.80450503589086 -2.57594455200353 4
-4.05061619044714 10.666627278746 3
-4.8305227017539 -7.53458608108678 2
-5.39765851260595 1.77200376075587 6
-4.44255892993383 11.3076232580551 3
-5.75257651568822 2.13142477554164 6
-4.01859109164648 -7.18240083175817 2
-3.99270360232763 -4.38967574554601 2
-2.02445773841314 -7.34790433365026 0
-4.446399376406 -7.0352064462296 2
7.02198584316798 3.74701916259608 7
-5.40739362002782 -4.16777242141881 2
9.24166329144068 4.12680326980433 1
-1.55233506919317 -4.01036871391454 0
-4.56400792361669 -6.48817075210729 2
